unixtime,mouseX,mouseY,collision,mode
1508047680851,1469,391,16,mode1
1508047680868,1459,419,16,mode1
1508047680885,1440,497,16,mode1
1508047680901,1434,534,16,mode1
1508047680918,1434,573,16,mode1
1508047680934,1437,595,16,mode1
1508047680951,1447,610,16,mode1
1508047680968,1450,614,16,mode1
1508047680984,1471,628,16,mode1
1508047681001,1497,636,17,mode1
1508047681022,1538,645,17,mode1
1508047681038,1562,647,17,mode1
1508047681055,1571,647,17,mode1
1508047681073,1571,647,17,mode1
1508047681089,1571,648,17,mode1
1508047681106,1569,651,17,mode1
1508047681122,1555,669,17,mode1
1508047681139,1533,695,17,mode1
1508047681156,1518,708,17,mode1
1508047681172,1478,740,17,mode1
1508047681188,1406,795,17,mode1
1508047681205,1354,834,17,mode1
1508047681222,1283,886,17,mode1
1508047681239,1263,900,17,mode1
1508047681256,1218,937,18,mode1
1508047681273,1203,952,18,mode1
1508047681289,1201,954,18,mode1
1508047681306,1199,957,18,mode1
1508047681323,1198,959,18,mode1
1508047681339,1198,959,18,mode1
1508047681356,1198,959,18,mode1
1508047681373,1198,959,18,mode1
1508047681390,1200,964,18,mode1
1508047681406,1207,966,18,mode1
1508047681423,1225,975,18,mode1
1508047681439,1258,981,18,mode1
1508047681457,1329,985,18,mode1
1508047681473,1353,985,18,mode1
1508047681490,1448,980,18,mode1
1508047681509,1464,976,18,mode1
1508047681527,1509,956,18,mode1
1508047681544,1529,934,18,mode1
1508047681561,1546,899,18,mode1
1508047681577,1548,891,18,mode1
1508047681594,1550,858,18,mode1
1508047681611,1544,828,18,mode1
1508047681628,1530,808,18,mode1
1508047681644,1507,792,18,mode1
1508047681661,1466,780,18,mode1
1508047681677,1448,776,18,mode1
1508047681694,1382,776,18,mode1
1508047681711,1335,777,18,mode1
1508047681727,1279,789,18,mode1
1508047681744,1264,794,18,mode1
1508047681761,1194,807,18,mode1
1508047681777,1181,808,18,mode1
1508047681794,1139,810,18,mode1
1508047681811,1111,810,18,mode1
1508047681827,1065,799,18,mode1
1508047681844,1052,793,18,mode1
1508047681861,1008,767,18,mode1
1508047681877,986,742,18,mode1
1508047681894,963,705,18,mode1
1508047681911,943,674,18,mode1
1508047681927,902,615,18,mode1
1508047681944,884,595,18,mode1
1508047681961,827,527,18,mode1
1508047681978,802,492,18,mode1
1508047681994,791,478,18,mode1
1508047682011,791,478,18,mode1
1508047682027,791,478,18,mode1
1508047682044,791,478,18,mode1
1508047682061,791,478,18,mode1
1508047682077,791,478,18,mode1
1508047682094,791,478,18,mode1
1508047682111,791,478,18,mode1
1508047682128,791,478,18,mode0
1508047682144,791,478,18,mode0
1508047682161,791,478,18,mode0
1508047682178,791,478,18,mode0
1508047682194,791,478,18,mode0
1508047682210,791,478,18,mode0
1508047682227,791,478,18,mode0
1508047682244,791,478,18,mode0
1508047682261,791,478,18,mode0
1508047682277,797,478,18,mode0
1508047682294,800,478,18,mode0
1508047682311,839,483,18,mode0
1508047682327,852,484,18,mode0
1508047682344,908,494,18,mode0
1508047682361,954,503,18,mode0
1508047682377,1030,515,18,mode0
1508047682394,1056,519,18,mode0
1508047682411,1140,532,18,mode0
1508047682428,1201,536,18,mode0
1508047682444,1231,538,18,mode0
1508047682460,1362,540,18,mode0
1508047682477,1393,540,18,mode0
1508047682495,1477,533,18,mode0
1508047682513,1535,525,18,mode0
1508047682529,1561,521,18,mode0
1508047682545,1569,520,18,mode0
1508047682562,1569,519,18,mode0
1508047682579,1569,517,18,mode0
1508047682596,1557,502,18,mode0
1508047682613,1537,486,18,mode0
1508047682629,1512,465,18,mode0
1508047682645,1508,462,18,mode0
1508047682663,1497,451,19,mode0
1508047682681,1458,426,19,mode0
1508047682697,1448,420,19,mode0
1508047682714,1388,405,19,mode0
1508047682731,1364,403,19,mode0
1508047682748,1311,403,19,mode0
1508047682765,1222,421,19,mode0
1508047682781,1166,448,19,mode0
1508047682798,1086,499,19,mode0
1508047682814,1014,559,19,mode0
1508047682830,994,577,19,mode0
1508047682847,953,613,19,mode0
1508047682865,914,651,19,mode0
1508047682881,907,654,19,mode0
1508047682898,904,655,19,mode0
1508047682915,904,655,19,mode0
1508047682930,897,648,19,mode0
1508047682948,883,628,19,mode0
1508047682964,871,601,19,mode0
1508047682981,869,577,19,mode0
1508047682997,879,540,19,mode0
1508047683015,885,530,19,mode0
1508047683031,908,500,20,mode0
1508047683050,920,489,20,mode0
1508047683067,921,489,20,mode0
1508047683084,921,489,20,mode0
1508047683100,925,492,20,mode0
1508047683117,933,499,20,mode0
1508047683134,963,537,20,mode0
1508047683151,981,559,20,mode0
1508047683168,1084,660,20,mode0
1508047683183,1111,681,20,mode0
1508047683201,1178,718,20,mode0
1508047683217,1207,728,20,mode0
1508047683234,1215,723,20,mode0
1508047683250,1217,717,20,mode0
1508047683268,1219,658,20,mode0
1508047683284,1219,645,20,mode0
1508047683301,1220,601,20,mode0
1508047683318,1222,573,20,mode0
1508047683334,1230,554,20,mode0
1508047683350,1233,549,20,mode0
1508047683366,1251,544,20,mode0
1508047683384,1270,542,21,mode0
1508047683403,1289,542,21,mode0
1508047683420,1295,542,21,mode0
1508047683437,1304,542,21,mode0
1508047683454,1307,542,21,mode0
1508047683470,1320,545,21,mode0
1508047683488,1344,555,21,mode0
1508047683505,1387,575,21,mode0
1508047683523,1406,584,21,mode0
1508047683539,1481,617,21,mode0
1508047683556,1537,643,21,mode0
1508047683572,1614,678,22,mode0
1508047683591,1670,704,22,mode0
1508047683608,1700,719,22,mode0
1508047683625,1713,723,22,mode0
1508047683641,1752,738,22,mode0
1508047683657,1781,746,22,mode0
1508047683674,1815,754,22,mode0
1508047683691,1824,755,22,mode0
1508047683707,1842,759,22,mode0
1508047683724,1846,761,22,mode0
1508047683740,1861,769,22,mode0
1508047683757,1879,783,22,mode0
1508047683774,1910,809,22,mode0
1508047683791,1919,819,22,mode0
1508047683808,1919,829,22,mode0
1508047683824,1919,839,22,mode0
1508047683840,1919,838,22,mode0
1508047683858,1919,836,22,mode0
1508047683874,1906,801,22,mode0
1508047683891,1900,792,22,mode0
1508047683907,1875,765,22,mode0
1508047683924,1855,751,22,mode0
1508047683941,1833,743,22,mode0
1508047683957,1827,742,22,mode0
1508047683974,1805,740,22,mode0
1508047683991,1775,749,22,mode0
1508047684008,1768,754,22,mode0
1508047684024,1725,781,22,mode0
1508047684041,1692,804,22,mode0
1508047684057,1652,830,22,mode0
1508047684074,1630,840,22,mode0
1508047684091,1622,843,22,mode0
1508047684107,1621,843,22,mode0
1508047684124,1603,841,22,mode0
1508047684141,1599,838,22,mode0
1508047684157,1558,819,22,mode0
1508047684175,1506,789,22,mode0
1508047684190,1426,738,22,mode0
1508047684208,1406,724,22,mode0
1508047684224,1358,685,22,mode0
1508047684241,1336,658,22,mode0
1508047684258,1307,622,23,mode0
1508047684281,1284,597,23,mode0
1508047684298,1280,592,23,mode0
1508047684314,1279,591,23,mode0
1508047684331,1279,590,23,mode0
1508047684348,1279,586,23,mode0
1508047684365,1275,581,23,mode0
